	cat_ctx_control	podtreck_control	iri_young_sham
MIR344D-1	NA	NA	2.260352630332466
MIR3474	NA	1.7006600132408345	NA
MIR351	NA	1.1437115239055355	NA
MIR3572	NA	3.0008693675221285	NA
MIR363	NA	NA	0.28409992395875805
MIR365-2	NA	NA	0.749688884290475
MIR378A	NA	0.44675664210724947	NA
MIR378B	NA	NA	0.5783175146032757
MIR3960	NA	1.2164792439994785	NA
MIR421	NA	0.4639942262324864	0.5400310516883425
MIR4657	NA	3.15989030620138	NA
MIR466I	NA	NA	0.7242728081812763
MIR467F	NA	NA	0.6310724627525658
MIR5046	NA	2.443995845844451	NA
MIR5100	NA	NA	1.2383968789999047
MIR5101	NA	2.272059742635564	NA
MIR5107	NA	7.035546941380123	NA
MIR5113	NA	2.526835292125298	NA
MIR5114	NA	4.158114159923431	NA
MIR5116	NA	3.9496535690510264	NA
MIR5119	NA	0.1733483413466059	0.6808989444719252
MIR5121	NA	9.536086615182654	NA
MIR5122	NA	1.4769645776576474	NA
MIR5125	NA	2.2861995006979154	5.531478460472556
MIR5129	NA	2.8491735073019786	NA
MIR5130	NA	3.4104154581211747	NA
MIR5131	NA	0.807524186071061	NA
MIR5132	NA	5.020974124338972	NA
MIR5133	NA	0.7489925599027144	NA
MIR5134	NA	0.6413943354768097	NA
MIR5136	NA	1.7667267484169928	NA
MIR546	NA	4.802368290427917	NA
MIR5615-2	NA	NA	0.4186395428276996
MIR5620	NA	0.7005444230681187	1.3849199182436809
MIR5625	NA	3.6665022494391706	NA
MIR568	NA	4.281646299361372	NA
MIR6236	NA	0.38355346725564154	8.108633936769237
MIR6358	NA	0.012405911616141374	NA
MIR6359	NA	0.7513112631522464	NA
MIR6369	NA	0.5174632837206247	NA
MIR6386	NA	NA	1.2597518812262325
MIR6395	NA	NA	0.7274836642620345
MIR6397	NA	NA	0.49015184862750755
MIR6418	NA	7.559405520566923	NA
MIR6481	NA	NA	0.443771462652961
MIR6537	NA	0.40492503841161764	NA
MIR671	NA	1.8291659538452263	NA
MIR677	NA	0.934740344416865	0.7622418356399927
MIR678	NA	2.196973436768802	NA
MIR681	NA	NA	0.9044487139621208
MIR682	NA	4.419713249857696	NA
MIR684-1	NA	3.394089307304872	NA
MIR686	NA	8.025098881970855	NA
MIR6901	NA	1.0090842646014253	NA
MIR6902	NA	1.5727528962822028	NA
MIR6903	NA	2.093733305807795	NA
MIR6904	NA	3.883277918072093	NA
MIR6905	NA	0.39610093342616004	NA
MIR6908	NA	0.2674666800382798	NA
MIR6909	NA	1.2977462871575185	NA
MIR6911	NA	1.722748192190359	NA
MIR6912	NA	0.42435989906888444	NA
MIR6913	NA	1.0849073684183155	NA
MIR6914	NA	3.1016194621903974	NA
MIR6916	NA	0.4627436248435494	NA
MIR6918	NA	1.2433733950227313	NA
MIR6919	NA	1.238940948401496	NA
MIR692-1	NA	0.4440670443018153	NA
MIR692-3	NA	5.297703994680975	NA
MIR6921	NA	0.567724422252505	NA
MIR6925	NA	7.002858961574073	NA
MIR6930	NA	1.7632129087820465	NA
MIR6935	NA	2.3423567157694443	NA
MIR6936	NA	2.552482755852009	NA
MIR6939	NA	0.8425518033037059	NA
MIR6941	NA	0.33044384838906515	NA
MIR6942	NA	0.9606457578292318	0.48543161920795136
MIR6943	NA	0.4133872183712246	NA
MIR6944	NA	1.1608201586917153	NA
MIR6946	NA	0.6268612316724621	NA
MIR6947	NA	1.5184972719297036	NA
MIR6948	NA	0.8293303345594767	NA
MIR6950	NA	3.0579600340326905	NA
MIR6953	NA	1.0507969148628271	NA
MIR6954	NA	2.8976587246115435	NA
MIR6955	NA	0.5919223229493856	0.6584365075806954
MIR6956	NA	0.3097778345894587	NA
MIR6958	NA	0.383881945974289	NA
MIR6966	NA	1.14742268645803	NA
MIR697	NA	NA	0.5643261896860543
MIR6971	NA	0.2218200277038542	NA
MIR6972	NA	2.300401298941851	NA
MIR6973A	NA	0.22812330967100225	NA
MIR6973B	NA	1.077225346222945	NA
MIR6975	NA	0.751652363236789	NA
MIR6978	NA	0.5016182545477618	NA
MIR698	NA	3.2366765007888283	NA
MIR6981	NA	0.48960508519138557	NA
MIR6984	NA	0.14998582787600118	NA
MIR6986	NA	0.4890524387748183	NA
MIR6989	NA	1.5820836580360156	NA
MIR6990	NA	2.70827564202809	NA
MIR6991	NA	0.6199473973246733	NA
MIR6992	NA	1.7423854515053099	NA
MIR6993	NA	1.056873694789304	NA
MIR6997	NA	0.389358200281367	NA
MIR6998	NA	0.4267894764741346	NA
MIR7-1	NA	1.1715015230098915	1.7266515925830515
MIR700	NA	3.659046498264955	NA
MIR7001	NA	2.929294545443607	NA
MIR7005	NA	1.9737208230393695	NA
MIR7009	NA	0.23613599449453213	NA
MIR7010	NA	3.333494600337826	NA
MIR7013	NA	0.7756215403386034	0.508467512850357
MIR7016	NA	1.610624510201208	0.8729752456363541
MIR7019	NA	1.7304819096666393	NA
MIR702	NA	4.78188629505241	NA
MIR7020	NA	3.985897148194065	NA
MIR7024	NA	0.6880948145061166	NA
MIR7025	NA	2.4722936731347214	NA
MIR7026	NA	0.9856896667581337	0.639640647371238
MIR7027	NA	1.0737415595448412	1.1128391243378555
MIR7028	NA	0.5731384451151335	NA
MIR7029	NA	3.4321567626021925	NA
MIR703	NA	4.2703040870582845	NA
MIR7030	NA	0.2797177957966071	NA
MIR7031	NA	0.6796327619847585	0.5122618208326309
MIR7034	NA	1.174633177429705	NA
MIR7036	NA	1.582775573083671	NA
MIR704	NA	6.431132526189189	NA
MIR7042	NA	0.8465007599392376	NA
MIR7045	NA	0.6301141341303417	NA
MIR7046	NA	1.8103466242772759	NA
MIR7048	NA	1.5089782785271864	NA
MIR7049	NA	1.0014998164681037	NA
MIR705	NA	3.7896261177579125	NA
MIR7050	NA	0.4639780640268702	NA
MIR7051	NA	3.2783374972444226	NA
MIR7052	NA	2.6177383988853347	NA
MIR7058	NA	0.13714208190882166	NA
MIR7059	NA	0.16829152979948814	NA
MIR7061	NA	1.0507969148628271	NA
MIR7062	NA	0.0	NA
MIR7065	NA	1.4108460607871172	NA
MIR7067	NA	4.422026605975652	NA
MIR7068	NA	0.9241021402553958	NA
MIR7069	NA	1.062106845114609	NA
MIR707	NA	2.3843856208600402	NA
MIR7070	NA	0.5419793726520613	NA
MIR7078	NA	0.9910459005997098	0.4848698914233471
MIR7079	NA	0.7362429755106755	NA
MIR7080	NA	0.4101291631428065	NA
MIR7082	NA	4.113278704811981	NA
MIR7085	NA	1.118753580894025	0.8565142458804934
MIR7086	NA	0.0	NA
MIR7087	NA	1.7420123980073055	NA
MIR709	NA	NA	0.46121332283553135
MIR7090	NA	1.7227435128158748	NA
MIR7091	NA	1.7862415577016229	NA
MIR7092	NA	1.2044995934375302	NA
MIR711	NA	0.24899390406770414	NA
MIR7115	NA	1.4581572514230012	NA
MIR7116	NA	1.7021295869063862	NA
MIR718	NA	1.3336359133775957	NA
MIR719	NA	4.047127913818955	NA
MIR7211	NA	NA	0.46586982158809676
MIR7213	NA	NA	0.6965925211615106
MIR7219	NA	3.6016520936251326	NA
MIR7225	NA	2.4426800696278157	NA
MIR7226	NA	1.6136798271103558	NA
MIR7231	NA	2.814838529507725	NA
MIR7238	NA	2.639771037934926	NA
MIR7240	NA	NA	0.8425725283021953
MIR7578	NA	4.240430135034863	NA
MIR760	NA	NA	0.5793080865223409
MIR761	NA	2.124861549260841	NA
MIR762	NA	0.31744452212322855	NA
MIR7646	NA	1.3598649420985354	NA
MIR7647	NA	NA	0.3555414679617197
MIR7648	NA	1.6239728004117433	NA
MIR7650	NA	0.4912845817180242	NA
MIR7651	NA	NA	0.7272777222894747
MIR7652	NA	1.3050582320204125	NA
MIR7653	NA	5.334046150934538	NA
MIR7654	NA	3.1964779707589472	NA
MIR7655	NA	NA	0.6928044152019618
MIR7657	NA	4.089616309809749	NA
MIR7658	NA	3.4971349824843205	NA
MIR7661	NA	2.2001355963308993	NA
MIR7662	NA	NA	0.4096247655366297
MIR7664	NA	NA	0.17164025952278592
MIR7666	NA	1.2943925970144634	NA
MIR7667	NA	NA	0.4684345676138979
MIR7669	NA	NA	0.35903126282152026
MIR7670	NA	1.577244458158208	NA
MIR7672	NA	1.8500151662408433	NA
MIR7673	NA	0.9337269125484257	NA
MIR7674	NA	0.8799335975298267	NA
MIR7677	NA	0.6103035865532135	NA
MIR7678	NA	0.24575136810810994	NA
MIR7688	NA	0.3379367504209532	0.6787652468197063
MIR8091	NA	NA	0.9525358132800895
MIR8092	NA	1.7455999642370381	NA
MIR8093	NA	5.077006364044256	NA
MIR8094	NA	6.029531089553213	NA
MIR8097	NA	4.0859592475220685	NA
MIR8098	NA	1.3403546497473284	NA
MIR8101	NA	3.5131435361701837	NA
MIR8102	NA	NA	0.5282142722837982
MIR8104	NA	4.077930043609185	NA
MIR8107	NA	2.750838889405273	NA
MIR8108	NA	2.4741331363512504	NA
MIR8112	NA	4.810466015765691	2.3157926592028946
MIR8114	NA	7.60576402688022	NA
MIR8115	NA	0.4733468641604553	NA
MIR8116	NA	0.5273398031694176	1.6193928601137833
MIR8119	NA	0.6301848932213451	NA
MIR8120	NA	NA	0.6918360415376333
MIR874	NA	NA	0.6294063339921491
MIR877	NA	0.23554819777411073	NA
MIR92-1	NA	0.6697918404441507	NA
MIR99A	NA	NA	0.3261792186835536
MIRLET7A3	NA	0.828494734003709	1.8436475727080157
MIRLET7B	NA	0.9331208508875212	2.616466697376293
MIRLET7D	NA	0.6958282641507223	NA
MIRLET7I	NA	0.0	1.1828516383052055
MIRT2	NA	1.1045598981181355	NA
MIS12	4.123471850507016	2.241265064153333	1.4820183384270342
MIS18A	NA	0.7627544874241972	1.162664331581521
MIS18BP1	0.8167193324444114	NA	NA
MISP	6.429013008334025	1.908322301048029	2.722177724783974
MISP3	3.305773746007345	2.3824135874414423	NA
MITD1	1.6817726846508652	1.482409378651256	2.8205585303582144
MITF	5.645669480201415	1.4436160095184691	1.941776702468644
MIX23	3.3835505985950025	NA	NA
MKI67	1.5662736382277183	0.446534222473235	NA
MKKS	4.943816328647425	3.4672238729076112	3.91372973142169
MKL1	NA	NA	2.283286375969079
MKL2	NA	NA	2.0597292795427533
MKLN1	4.8007407325912315	1.723794820907618	3.3609963503885774
MKLN1OS	NA	NA	0.9052202092049936
MKNK1	4.179996886031602	1.9045434555986225	3.2069693259083696
MKNK2	8.056855711361736	4.3266929621848655	6.2819526047949585
MKRN1	5.85513197029979	3.6533708989371134	5.045322389124607
MKRN2	5.832327114532899	1.6619122622295384	3.2173495381615833
MKRN2OS	NA	2.0083471123406977	2.434939749889607
MKS1	4.6969687517250795	0.7604656543825987	1.8331377665266126
MKX	0.030100624284027284	NA	NA
MLEC	7.546268945486257	6.615766601257174	7.38345551215098
MLF1	-0.38399992852396186	NA	NA
MLF2	7.222940399780079	4.40066243779005	7.504977852974025
MLH1	4.423611032251571	1.2920449060127803	2.3623778475099986
MLH3	3.2777794387161703	1.7545380951990246	2.3933507648697616
MLIP	1.6915034887592455	NA	NA
MLKL	NA	0.2654275629572102	1.0194222944469318
MLLT1	6.8345600593004185	2.410577271006437	3.4325942879355633
MLLT10	5.537883009381666	2.165396035972721	3.0778115573042086
MLLT11	1.8530574823109485	2.4914126957897866	3.1521895624841476
MLLT3	4.061193664987728	0.8065678517910908	1.5706264367110612
MLLT4	NA	NA	4.075873874896568
MLLT6	NA	3.1230435191315014	3.5155975327462268
MLPH	0.8730557540639302	1.0760457832734278	1.858442964878912
MLST8	4.227931353386482	1.5167506596990883	1.8453954021969698
MLX	5.548101178435766	4.165616981137675	4.818710083533126
MLXIP	6.87447919238803	1.2631772904503198	2.443840822789421
MLXIPL	6.288006738911261	2.772606130368596	5.22464805787562
MLYCD	4.5208053498154355	3.9796300577937234	5.40234172489583
MMAA	3.3518394837256698	2.0927812157789876	3.215918651525954
MMAB	4.884241520287181	2.235893748087108	3.078436411803031
MMACHC	4.284755311935165	2.99781334340291	3.6238815543165326
MMADHC	5.71441211577762	3.9027854411005443	6.14717887128106
MMD	3.2432278454904	2.4270836947327137	3.4168939214378793
MME	8.981013526904087	3.96607805059397	4.537842232805917
MMEL1	-0.10188712714228203	NA	NA
MMGT1	5.218520025114955	3.8925279091397607	4.22258618571358
MMGT2	NA	1.067157208565049	1.7948493007876472
MMP11	3.944236669527424	1.1729647780468653	1.568884725994358
MMP12	-3.610395127187106	0.1980554586116707	NA
MMP13	0.24556521431845155	NA	0.6623747836582029
MMP14	6.335780422228619	0.9726926485564181	2.243781704442733
MMP15	5.852601876486122	0.4528982847662925	0.752063127720076
MMP16	0.7640196574565894	NA	NA
MMP19	2.6507380929242537	0.13259333008382362	NA
MMP2	4.678938667039883	0.7496311026654566	1.1994956104094885
MMP23	0.7528156656991988	NA	NA
MMP23B	NA	1.0299599024846728	2.002352236833221
MMP24	0.21949311775842242	NA	NA
MMP24OS	4.090545463789066	NA	NA
MMP25	4.642172479004873	NA	NA
MMP28	4.7990296621638775	0.5853398351923421	0.9507947465756889
MMP3	NA	0.09200737051789276	NA
MMP7	3.5105990698395897	0.05279452165540033	NA
MMP9	-0.5508861175909747	NA	NA
MMRN1	-0.3702019818899984	NA	NA
MMRN2	4.776238191318068	2.1655262947828695	2.99120525727189
MMS19	6.566199752430702	1.3093859906224086	2.68490279328569
MMS22L	3.7959250402254483	0.3648452289431481	0.8327178796272102
MMU-MIR-1194	NA	0.2173062926983981	NA
MMU-MIR-692-2	NA	5.629227308391253	NA
MMU-MIR-6970	NA	2.7864437869651617	NA
MMU-MIR-7649	NA	0.0	NA
MMU-MIR-7676-1	NA	0.46585090079204555	NA
MMUT	6.713955140828854	6.083421610543823	NA
MN1	1.051075180115307	NA	NA
MNAT1	3.6230635941118785	1.3184662721213847	2.2627825980530076
MND1	NA	0.8574981052711989	1.4002710564540684
MNDA	3.3401086459837583	NA	0.5289103251749262
MNDAL	NA	1.0501181715508872	2.113054182188972
MNT	4.87626213429727	1.700350383385281	3.0393133531133416
MOAP1	3.8400106420377065	2.7568120422902354	NA
MOB1A	5.297210837582216	3.3601449352083925	4.402058780595087
MOB1B	4.602588295724103	2.1362593492436717	3.6344406701023533
MOB2	4.3977344662378	1.4864176172919212	4.507813748445061
MOB3A	5.024322116282981	1.2596534004478717	NA
MOB3B	6.311526581034329	2.0301956167116195	2.547861831745624
MOB3C	5.065313973783018	1.6540931750898544	2.578558872685542
MOB4	NA	3.366407016523978	4.014967108931423
MOCOS	4.6282538697553015	2.095277885307951	3.4088880727613176
MOCS1	5.952633586260869	2.751151098595804	4.387721135375563
MOCS2	4.4573781439146885	3.0993386618791536	4.695937717182738
MOCS3	2.8887033192569267	1.7829038217266433	3.1740758857603475
MOGAT1	2.6194870362490703	5.166763651623524	6.533458291800198
MOGAT2	NA	2.835804684744174	2.951164647774625
MOGAT3	10.576638796803294	NA	NA
MOGS	4.699931217365179	2.8419053496370137	3.9693157105643153
MOK	4.562111994748121	1.2221570227900926	1.8963422859793317
MON1A	4.827270053166424	2.384734129943818	3.3763160043787774
MON1B	4.112262864139864	1.8889710582710821	2.503107186470926
MON2	5.719928751149506	2.0332187090070093	3.370868801994135
MORC2	5.478544405619107	NA	NA
MORC2A	NA	2.080284698099271	3.0195145585382583
MORC3	4.743390471263162	1.63145782606361	2.4641505649978477
MORC4	4.766865186186357	1.3148426165916984	2.316413153156128
MORF4L1	7.5102026314567825	3.745367080483176	4.468745371194689
MORF4L1-PS1	NA	5.445121742919585	NA
MORF4L2	5.768282828979977	4.057943893344411	5.336076622720206
MORN1	3.4952881149212067	1.016854920999595	1.789367725300753
MORN2	3.7374409045357386	4.904929129985812	4.139927831331176
MORN3	3.3846059038251166	NA	NA
MORN4	4.214899343438619	1.5728713992722803	2.638571389497423
MOSMO	2.6606889294336336	1.8539669951884357	NA
MOSPD1	2.7871633588098685	2.930372444098032	3.9947994281806207
MOSPD2	4.368271669281484	1.8711538866082984	3.1127299541556877
MOSPD3	4.083152602106023	2.1507160452457694	4.075910789512438
MOV10	5.772554010756708	1.4398110400407038	2.8347683002756607
MOV10L1	0.07902478717890526	NA	NA
MOXD1	5.077475344762463	NA	NA
MPC1	6.54340321386115	5.354334410153624	5.809150519293502
MPC1-PS	NA	7.982913131018468	7.10816595743675
MPC2	6.081527371382459	4.825875706827791	6.268792943750487
MPDU1	6.647971078590495	3.7941408286106877	5.890267491234694
MPDZ	6.32868245934696	1.2157859185563202	2.100281682094025
MPEG1	3.6656041157430366	1.7319064893460074	2.0290939997917046
MPG	5.300328335029933	1.860925716669728	1.8594410577957368
MPHOSPH10	4.21179554876158	2.136750515486105	3.2511071281499606
MPHOSPH6	3.3505524202108017	1.658616603142965	3.128353099357943
MPHOSPH8	4.973067231414625	2.554351051190515	2.790539150331414
MPHOSPH9	4.158517303239236	0.7822811060745823	1.154928407294208
MPI	3.582447738118035	3.0081562579243677	4.481847578603043
MPLKIP	3.0421374812470137	1.5603370178032783	2.9342324038795327
MPND	6.1290299116809495	3.2716788083616173	4.66779285119491
MPP1	7.915936745758601	4.355707401136923	6.287409744712714
MPP2	6.3417732377483835	NA	1.149171487638803
MPP3	2.715794046127455	NA	NA
MPP4	4.4856792762278195	1.860342141646081	NA
MPP5	NA	3.486924912509527	4.346074518036086
MPP6	NA	3.0327685684185632	5.8707712698443
MPP7	3.5346702976175535	1.0162766502720182	2.7209589060098396
MPPE1	2.9134250893334883	2.2261339312385124	3.184589737903867
MPPED1	2.2645869981909454	NA	2.23770488568413
MPPED2	2.111608666076172	1.6466514122201759	2.2706641804277132
MPRIP	8.088179222863607	3.3196922792387116	4.5192104878942745
MPST	6.529044102167766	4.481858643206496	6.143414088613111
MPV17	3.8939097411318535	4.0377400122521205	5.038047764685043
MPV17L	4.151015693271645	5.747068450166492	7.811362727062016
MPV17L2	3.260388977316735	3.681681015335426	5.1462504444669355
MPZL1	6.059561711283383	2.005342007693519	3.4112625365529152
MPZL2	5.334522713444064	1.1694637106103076	2.767597764770414
MPZL3	3.6445606402527484	0.7594883387943123	1.74266633482833
MR1	NA	0.8919846747814967	1.5410362366293875
MRAP	NA	0.5797718960036096	0.4505559975408302
MRAS	4.407130125292548	1.5384938792951062	2.2639635950740575
MRC1	5.1798630579586655	0.4380027338181704	0.8203248019686229
MRC2	5.749228957734689	1.5307554790128821	2.123005412009018
MRE11	3.2926040913550287	1.1247231520220147	1.5897136845559479
MREG	5.820131725238274	1.2617477022398338	1.515637883204452
MRFAP1	7.460833161578965	6.525645196813188	6.924026307300546
MRGBP	3.2892071084251477	1.227766225768514	2.2882305632479123
MRGPRF	3.2796981262547837	NA	NA
MRI1	5.3267165649431005	3.9912105644441205	3.131389198662809
MRIP-PS	NA	1.2206128471508568	NA
MRLN	0.49298633146027465	NA	NA
MRM1	4.3380876289962815	1.2682629219939017	2.441449265018072
MRM2	3.6389895376994112	2.313646982119188	NA
MRM3	3.889885589719125	2.107540518712001	NA
MRNIP	4.8329093705303	2.3755075776063266	NA
MRO	NA	NA	0.542506864374114
MROH1	6.379433030969815	2.0388323857782935	3.7387134348025057
MROH6	5.21014257107448	NA	NA
MROH7	NA	NA	1.6210484539007803
MRPL1	4.1209290033480235	2.596351746104682	3.2308418692563254
MRPL10	5.229065079960782	4.7636303476224136	5.439944904307324
MRPL11	4.729325911703895	3.2667125832558757	3.87577415933695
MRPL12	NA	6.009435968069449	5.989295685867351
MRPL13	4.330800416796876	2.3429990890992234	3.2845190926893806
MRPL14	4.542135610477405	3.7367712438461402	5.538115791052291
MRPL15	5.367826750722762	2.05671930822275	3.1154513558764125
MRPL16	5.476656048022805	3.5337721444014067	5.683960740797865
MRPL17	4.575309078772347	2.3689466937951393	4.120361583932081
MRPL18	6.41608701548009	4.93155334736089	4.958676713593593
MRPL19	3.7628975754531013	1.8376917931465815	2.4065872287847556
MRPL2	4.057522847156943	5.059598579869125	6.243259299208494
MRPL20	5.389667867179145	4.926724153456115	6.695396555165394
MRPL21	4.815162475178887	3.331908776403864	4.853112621028065
MRPL22	4.81407326740709	4.333825496159389	5.020923771608711
MRPL23	5.336577890277212	2.113999311494073	4.341597878858777
MRPL23-PS1	NA	1.9868183666980201	0.9140555025903737
MRPL24	4.99416729999491	4.490849241796265	5.116444710954304
MRPL27	5.6462373896594436	3.391713247132452	5.766866154676843
MRPL27-PS	NA	1.7774343333423708	NA
MRPL28	6.5796161735596685	4.921384435193322	6.170570743937772
MRPL3	6.504339186641983	2.442671334022096	3.727092741802482
MRPL30	3.549113683769834	3.8377220617341714	5.2835115919310605
MRPL32	3.5934432338409557	2.4621962461370472	5.292087094771321
MRPL33	3.3115639915803645	2.0062309734655024	3.760047574326993
MRPL34	3.9910774836445833	5.652178382255407	6.509127955692389
MRPL35	3.330998863661265	2.6976506593850047	3.487370002108079
MRPL36	2.2994320543538698	3.9994765927296463	5.246612688257148
MRPL37	5.922004614266907	3.19450800059713	4.938500040724372
MRPL38	5.550203912952299	3.8347205752884577	5.9756033474286
MRPL39	4.788893591467903	3.3688452752008007	4.479906474757942
MRPL4	4.901586114193695	4.133633994495798	6.291049721860117
MRPL40	4.0629003931062915	3.812855800305369	3.6060174994843064
MRPL41	4.566236800707204	4.833965132181059	5.705212775048938
MRPL42	4.105233894293645	4.033673713206423	7.048970404234885
MRPL43	4.877854866255201	4.374617924183291	5.37260262826459
MRPL44	4.862933229363606	4.036316648396166	4.990860722341506
MRPL45	4.976141550090635	3.544099361465013	4.34253478198553
MRPL46	4.043955362723579	3.984222627531316	5.144771659549928
MRPL47	4.18515933357101	2.2056004373060065	2.816740252866906
MRPL48	4.155123223271769	2.2229456254752757	3.320909191310029
MRPL48-PS	NA	1.4808030370443694	NA
MRPL49	5.483937913443746	4.151687027483688	4.734855807986468
MRPL50	NA	5.043811931635312	5.7111698262823225
MRPL51	4.238103424756873	3.752952088000487	4.922507772224192
MRPL52	5.137904702769935	3.9855636301680035	6.2015865769378395
MRPL53	5.283009032368937	4.851432752935194	NA
MRPL54	3.844775271615853	5.315783182382781	6.310467866835893
MRPL55	4.794632377953883	3.853143455990832	4.679250438103037
MRPL57	NA	2.8151222416106947	4.1492196095521034
MRPL58	4.361417892433207	3.399705148825035	NA
MRPL9	5.3296679031642284	3.8084672237010917	5.59506297747122
MRPS10	6.2151937175467316	1.5275399802083858	3.03161760410755
MRPS11	4.687123793986422	3.0356281349554677	4.489983794919609
MRPS12	4.642950989930995	4.200219804730948	5.522454731329163
MRPS14	4.029440068456817	3.198656297608128	4.184601112659823
MRPS15	6.2680993456519785	4.009384217625458	5.2714263946634174
MRPS16	4.282779594978911	3.050559047784867	5.9189219367951535
MRPS17	3.9599775523744793	2.3518645823473405	4.360281835288938
MRPS18A	5.4892573554968545	3.5043076081180793	4.732090441928687
MRPS18B	6.595460051080045	3.480775801600282	3.8631061635540527
MRPS18C	3.99692596581297	3.3811800510269747	4.978319450424643
MRPS2	5.559239163193922	3.2495928322102015	4.282146658635476
MRPS21	3.871357949104443	4.582750047580329	6.431796368856246
MRPS22	4.44325976088989	2.4815234205484935	3.342105718140696
MRPS23	4.947824091278044	4.486810625602775	4.248592867093973
MRPS24	4.280366212391816	4.166087325551931	6.103134114149907
MRPS25	5.403081415330799	2.087892513898543	2.329195454264125
MRPS26	5.363621509738915	3.0402108960565424	3.960696585923824
MRPS27	5.375811235876326	3.047317820247303	3.5276915350262787
MRPS28	4.228859101377442	4.224038617112924	5.244204491787635
MRPS30	3.906074938789921	2.073460574958823	3.8909279030386412
MRPS31	5.135505574875187	2.500808346282232	4.607472081616616
MRPS33	5.32039376511433	4.0827848204878485	4.315072292278211
MRPS34	5.024336050066352	4.547945288615172	3.3487007292338435
MRPS35	5.1407578652548205	2.3268469098608193	3.6458941836678265
MRPS36	5.219324100941598	NA	NA
MRPS36-PS1	NA	3.6241525259359384	1.2833597207919931
MRPS36-PS2	NA	1.0933305427029694	NA
MRPS5	5.649653147678372	2.8919985137286672	3.827557314264032
MRPS6	3.783026919380186	4.949665816033485	5.911862071403424
MRPS7	5.492731055919386	4.809546359567482	5.770369887256291
MRPS9	5.340635991361835	2.4149339893731696	4.28976095818732
MRRF	4.7935587807211775	2.3585762769015752	3.667423396228225
MRS2	4.931125554194967	3.301442171462432	4.425382831870768
MRTFA	5.67329601878922	1.0045573054964512	NA
MRTFB	6.3434177720042095	1.1672821032899414	NA
MRTO4	3.615260429939505	2.2488747654603363	4.144998843294745
MRTO4-PS1	NA	1.0194569642182558	NA
MRTO4-PS2	NA	0.6318467446015785	NA
MRVI1	NA	NA	0.9328071582291532
MS4A1	0.5004171118275088	NA	NA
MS4A10	1.5906550082368114	NA	NA
MS4A4A	NA	0.053698145545550434	NA
MS4A4C	NA	0.244831367571849	NA
MS4A4D	NA	0.263661147969903	0.5260111391067341
MS4A6B	NA	0.1993826026544003	0.6143467035075666
MS4A6C	NA	0.6090080526267531	0.6965388412192047
MS4A6D	NA	0.1869878780345597	0.6396425667317002
MS4A7	-0.28166773315186117	0.22971829460594892	NA
MSANTD2	3.8778215157179687	0.911222979163007	2.3270673004371205
MSANTD3	2.97889138119861	1.0382608071110042	2.0271695271571795
MSANTD4	4.943876323799018	3.218166936901225	4.2462235327993305
MSC	-0.9660039876339667	NA	NA
MSH2	3.995941351166405	1.8336983901132828	2.6887766330250695
MSH3	4.119629997020325	1.2492492106094826	2.7568812315179905
MSH5	3.6976280339447016	NA	NA
MSH6	5.212305761344646	2.344092561616151	2.7863632323272185
MSI1	2.1535930999879187	NA	NA
MSI2	6.172210492081994	2.8218716028664814	3.476766624931338
MSL1	5.604278939141971	2.823395498497069	3.859269966431976
MSL2	3.8094443495017516	2.456020787540465	3.612236352042085
MSL3	5.110267798547775	2.6767420700044795	4.390087364197782
MSLN	NA	0.1740834848808026	NA
MSMO1	4.601918714627377	2.33120799673695	3.564099727289154
MSMP	-2.487023692892579	NA	NA
MSN	7.702583388359218	3.6457458269222354	5.417462055110138
MSR1	1.9316188352777195	0.06020466724129588	NA
MSRA	5.559808160289727	5.089814996269946	7.349411106901187
MSRB1	5.503320833588643	6.359441494251713	7.624077853875577
MSRB2	NA	4.138682454172543	4.615076468913311
MSRB3	5.126113283970622	1.3675080434767153	1.8744068912362357
MST1	3.8682021419237516	NA	NA
MST1R	1.5240137132032505	0.12440694508980045	NA
MSTO1	3.92426173052151	1.5215212674829253	2.3872165103956045
MSX1	0.6353837951621788	NA	NA
MT-ATP6	NA	14.600055217728013	NA
MT-ATP8	NA	13.742620062011573	NA
MT-CO1	NA	14.526138534686874	NA
MT-CO2	NA	14.592351209069164	NA
MT-CO3	NA	14.435344907123268	NA
MT-CYB	NA	13.56950618701754	NA
MT-ND1	NA	13.260418377769858	NA
MT-ND2	NA	12.753075179800101	NA
MT-ND3	NA	13.358738549117462	NA
MT-ND4	NA	13.380170550998407	NA
MT-ND4L	NA	13.194344716374426	NA
MT-ND5	NA	12.097512811029233	NA
MT-ND6	NA	7.7030810217594565	NA
MT-RNR1	NA	10.71815235052704	NA
MT-RNR2	NA	11.037166373695419	NA
MT-TA	NA	3.6230501290322183	NA
MT-TC	NA	3.4443557551285657	NA
MT-TD	NA	6.266700813906163	NA
MT-TE	NA	4.217088767527627	NA
MT-TF	NA	4.933040003429338	NA
MT-TG	NA	8.098880356663564	NA
MT-TH	NA	3.126654827612299	NA
MT-TI	NA	9.539074942015816	NA
MT-TK	NA	6.937411039083384	NA
MT-TL1	NA	11.010058298365104	NA
MT-TL2	NA	4.853366051711998	NA
MT-TM	NA	9.028333998746382	NA
MT-TN	NA	3.7397180768872045	NA
MT-TP	NA	5.987553334191728	NA
MT-TQ	NA	5.55464064170556	NA
MT-TR	NA	6.762230112090864	NA
MT-TS1	NA	4.747272449042957	NA
MT-TS2	NA	4.060071050266653	NA
