collection	pathway	n_genes	state	cos	ceiling	gap_to_ceiling	random_lo95	random_hi95	above_random
Reactome	Selenocysteine Synthesis	62	IRI_2h	0.1754	0.6385	0.4631	-0.1588	0.47	False
Reactome	Selenocysteine Synthesis	62	IRI_4h	0.3307	0.6098	0.2791	-0.0217	0.6035	False
Reactome	Selenocysteine Synthesis	62	IRI_24h	0.6715	0.843	0.1715	0.2369	0.7239	False
Reactome	Selenocysteine Synthesis	62	IRI_48h	0.6697	0.843	0.1734	0.2149	0.7277	False
Reactome	Selenocysteine Synthesis	62	IRI_72h	0.6686	0.8395	0.1709	0.2557	0.7616	False
Reactome	Selenocysteine Synthesis	62	IRI_7d	0.6779	0.8434	0.1655	0.1777	0.7544	False
Reactome	Selenocysteine Synthesis	62	IRI_14d	0.6957	0.8058	0.1101	0.108	0.6979	False
Reactome	Selenocysteine Synthesis	62	IRI_28d	0.6386	0.8194	0.1808	0.0395	0.746	False
Reactome	Selenocysteine Synthesis	62	IRI_12mo	0.6842	0.8388	0.1546	-0.0007	0.7354	False
Reactome	Sensory Perception	38	cat_CKD12	0.8054	0.5175	-0.2879	0.7733	0.97	False
Reactome	Sensory Perception	38	cat_CKD34	1.0	0.8828	-0.1172	1.0	1.0	False
Reactome	Sensory Perception	38	cat_med_CKD12	0.753	0.9182	0.1652	0.5473	0.953	False
Reactome	Sensory Perception	38	cat_med_CKD34	0.8175	0.7914	-0.0261	0.6682	0.9477	False
Reactome	Sensory Perception	38	mouse_5D	0.0235	0.8991	0.8756	-0.11	0.7222	False
Reactome	Sensory Perception	38	mouse_2W	0.3176	0.9367	0.6191	0.112	0.7656	False
Reactome	Sensory Perception	38	mouse_3W	0.4556	0.8094	0.3538	0.0825	0.7801	False
Reactome	Sensory Perception	38	IRI_2h	0.3339	0.8362	0.5023	-0.1979	0.5625	False
Reactome	Sensory Perception	38	IRI_4h	0.2321	0.8833	0.6512	-0.1049	0.68	False
Reactome	Sensory Perception	38	IRI_24h	0.5028	0.9233	0.4206	0.1401	0.7889	False
Reactome	Sensory Perception	38	IRI_48h	0.4429	0.9118	0.4689	0.1794	0.776	False
Reactome	Sensory Perception	38	IRI_72h	0.3803	0.872	0.4916	0.2199	0.8135	False
Reactome	Sensory Perception	38	IRI_7d	0.3469	0.9284	0.5815	0.1642	0.8143	False
Reactome	Sensory Perception	38	IRI_14d	0.3506	0.9072	0.5565	0.1012	0.781	False
Reactome	Sensory Perception	38	IRI_28d	0.2727	0.9138	0.6411	0.0234	0.7997	False
Reactome	Sensory Perception	38	IRI_12mo	-0.1104	0.8723	0.9827	-0.0106	0.7887	False
Reactome	Separation of Sister Chromatids	52	cat_CKD12	0.9599	0.8702	-0.0897	0.7683	0.9607	False
Reactome	Separation of Sister Chromatids	52	cat_CKD34	1.0	0.91	-0.09	1.0	1.0	False
Reactome	Separation of Sister Chromatids	52	cat_med_CKD12	0.7679	0.8715	0.1036	0.6132	0.9292	False
Reactome	Separation of Sister Chromatids	52	cat_med_CKD34	0.5995	0.7231	0.1236	0.7046	0.9424	False
Reactome	Separation of Sister Chromatids	52	mouse_5D	0.4881	0.9433	0.4553	-0.0554	0.6564	False
Reactome	Separation of Sister Chromatids	52	mouse_2W	0.4695	0.9494	0.4799	0.2149	0.7213	False
Reactome	Separation of Sister Chromatids	52	mouse_3W	0.4188	0.93	0.5112	0.1529	0.7198	False
Reactome	Separation of Sister Chromatids	52	IRI_2h	0.425	0.9106	0.4856	-0.1588	0.47	False
Reactome	Separation of Sister Chromatids	52	IRI_4h	0.5478	0.9308	0.383	-0.0217	0.6035	False
Reactome	Separation of Sister Chromatids	52	IRI_24h	0.5356	0.9473	0.4117	0.2369	0.7239	False
Reactome	Separation of Sister Chromatids	52	IRI_48h	0.6542	0.9428	0.2886	0.2149	0.7277	False
Reactome	Separation of Sister Chromatids	52	IRI_72h	0.7745	0.9094	0.1349	0.2557	0.7616	True
Reactome	Separation of Sister Chromatids	52	IRI_7d	0.768	0.9418	0.1738	0.1777	0.7544	True
Reactome	Separation of Sister Chromatids	52	IRI_14d	0.6322	0.9148	0.2826	0.108	0.6979	False
Reactome	Separation of Sister Chromatids	52	IRI_28d	0.7706	0.8983	0.1277	0.0395	0.746	True
Reactome	Separation of Sister Chromatids	52	IRI_12mo	0.6872	0.8746	0.1874	-0.0007	0.7354	False
Reactome	Signaling by ALK Fusions and Activated Point Mutants	30	cat_CKD12	0.9508	0.918	-0.0329	0.7733	0.97	False
Reactome	Signaling by ALK Fusions and Activated Point Mutants	30	cat_CKD34	1.0	0.9564	-0.0436	1.0	1.0	False
Reactome	Signaling by ALK Fusions and Activated Point Mutants	30	cat_med_CKD12	0.7854	0.8939	0.1085	0.5473	0.953	False
Reactome	Signaling by ALK Fusions and Activated Point Mutants	30	cat_med_CKD34	0.7754	0.8255	0.0502	0.6682	0.9477	False
Reactome	Signaling by ALK Fusions and Activated Point Mutants	30	mouse_5D	0.6523	0.9682	0.3158	-0.11	0.7222	False
Reactome	Signaling by ALK Fusions and Activated Point Mutants	30	mouse_2W	0.7381	0.9763	0.2383	0.112	0.7656	False
Reactome	Signaling by ALK Fusions and Activated Point Mutants	30	mouse_3W	0.6924	0.9612	0.2688	0.0825	0.7801	False
Reactome	Signaling by ALK Fusions and Activated Point Mutants	30	IRI_2h	0.4468	0.9149	0.4682	-0.1979	0.5625	False
Reactome	Signaling by ALK Fusions and Activated Point Mutants	30	IRI_4h	0.5841	0.9404	0.3564	-0.1049	0.68	False
Reactome	Signaling by ALK Fusions and Activated Point Mutants	30	IRI_24h	0.6056	0.9716	0.3659	0.1401	0.7889	False
Reactome	Signaling by ALK Fusions and Activated Point Mutants	30	IRI_48h	0.739	0.9604	0.2214	0.1794	0.776	False
Reactome	Signaling by ALK Fusions and Activated Point Mutants	30	IRI_72h	0.7683	0.9502	0.1818	0.2199	0.8135	False
Reactome	Signaling by ALK Fusions and Activated Point Mutants	30	IRI_7d	0.8327	0.9709	0.1382	0.1642	0.8143	True
Reactome	Signaling by ALK Fusions and Activated Point Mutants	30	IRI_14d	0.7867	0.9564	0.1697	0.1012	0.781	True
Reactome	Signaling by ALK Fusions and Activated Point Mutants	30	IRI_28d	0.8392	0.9605	0.1213	0.0234	0.7997	True
Reactome	Signaling by ALK Fusions and Activated Point Mutants	30	IRI_12mo	0.8995	0.9413	0.0418	-0.0106	0.7887	True
Reactome	Signaling by ALK in Cancer	30	cat_CKD12	0.9508	0.918	-0.0329	0.7733	0.97	False
Reactome	Signaling by ALK in Cancer	30	cat_CKD34	1.0	0.9564	-0.0436	1.0	1.0	False
Reactome	Signaling by ALK in Cancer	30	cat_med_CKD12	0.7854	0.8939	0.1085	0.5473	0.953	False
Reactome	Signaling by ALK in Cancer	30	cat_med_CKD34	0.7754	0.8255	0.0502	0.6682	0.9477	False
Reactome	Signaling by ALK in Cancer	30	mouse_5D	0.6523	0.9682	0.3158	-0.11	0.7222	False
Reactome	Signaling by ALK in Cancer	30	mouse_2W	0.7381	0.9763	0.2383	0.112	0.7656	False
Reactome	Signaling by ALK in Cancer	30	mouse_3W	0.6924	0.9612	0.2688	0.0825	0.7801	False
Reactome	Signaling by ALK in Cancer	30	IRI_2h	0.4468	0.9149	0.4682	-0.1979	0.5625	False
Reactome	Signaling by ALK in Cancer	30	IRI_4h	0.5841	0.9404	0.3564	-0.1049	0.68	False
Reactome	Signaling by ALK in Cancer	30	IRI_24h	0.6056	0.9716	0.3659	0.1401	0.7889	False
Reactome	Signaling by ALK in Cancer	30	IRI_48h	0.739	0.9604	0.2214	0.1794	0.776	False
Reactome	Signaling by ALK in Cancer	30	IRI_72h	0.7683	0.9502	0.1818	0.2199	0.8135	False
Reactome	Signaling by ALK in Cancer	30	IRI_7d	0.8327	0.9709	0.1382	0.1642	0.8143	True
Reactome	Signaling by ALK in Cancer	30	IRI_14d	0.7867	0.9564	0.1697	0.1012	0.781	True
Reactome	Signaling by ALK in Cancer	30	IRI_28d	0.8392	0.9605	0.1213	0.0234	0.7997	True
Reactome	Signaling by ALK in Cancer	30	IRI_12mo	0.8995	0.9413	0.0418	-0.0106	0.7887	True
Reactome	Signaling by GPCR	35	cat_CKD12	0.9585	0.9088	-0.0497	0.7733	0.97	False
Reactome	Signaling by GPCR	35	cat_CKD34	1.0	0.9673	-0.0327	1.0	1.0	False
Reactome	Signaling by GPCR	35	cat_med_CKD12	0.6878	0.8177	0.1299	0.5473	0.953	False
Reactome	Signaling by GPCR	35	cat_med_CKD34	0.8485	0.9119	0.0634	0.6682	0.9477	False
Reactome	Signaling by GPCR	35	mouse_5D	0.6803	0.9365	0.2562	-0.11	0.7222	False
Reactome	Signaling by GPCR	35	mouse_2W	0.602	0.9805	0.3785	0.112	0.7656	False
Reactome	Signaling by GPCR	35	mouse_3W	0.5854	0.9636	0.3782	0.0825	0.7801	False
Reactome	Signaling by GPCR	35	IRI_2h	0.2393	0.8522	0.6129	-0.1979	0.5625	False
Reactome	Signaling by GPCR	35	IRI_4h	0.2266	0.9208	0.6942	-0.1049	0.68	False
Reactome	Signaling by GPCR	35	IRI_24h	0.2516	0.9638	0.7122	0.1401	0.7889	False
Reactome	Signaling by GPCR	35	IRI_48h	0.4406	0.9706	0.5301	0.1794	0.776	False
Reactome	Signaling by GPCR	35	IRI_72h	0.5548	0.9464	0.3917	0.2199	0.8135	False
Reactome	Signaling by GPCR	35	IRI_7d	0.6321	0.9748	0.3426	0.1642	0.8143	False
Reactome	Signaling by GPCR	35	IRI_14d	0.5619	0.9528	0.3909	0.1012	0.781	False
Reactome	Signaling by GPCR	35	IRI_28d	0.5165	0.9666	0.4501	0.0234	0.7997	False
Reactome	Signaling by GPCR	35	IRI_12mo	0.5128	0.9428	0.43	-0.0106	0.7887	False
Reactome	Signaling by Hedgehog	42	cat_CKD12	0.9709	0.8894	-0.0815	0.7683	0.9607	True
Reactome	Signaling by Hedgehog	42	cat_CKD34	1.0	0.9177	-0.0823	1.0	1.0	False
Reactome	Signaling by Hedgehog	42	cat_med_CKD12	0.741	0.8889	0.1478	0.6132	0.9292	False
Reactome	Signaling by Hedgehog	42	cat_med_CKD34	0.5535	0.6589	0.1054	0.7046	0.9424	False
Reactome	Signaling by Hedgehog	42	mouse_5D	0.5178	0.9327	0.4148	-0.0554	0.6564	False
Reactome	Signaling by Hedgehog	42	mouse_2W	0.5696	0.946	0.3764	0.2149	0.7213	False
Reactome	Signaling by Hedgehog	42	mouse_3W	0.457	0.9226	0.4656	0.1529	0.7198	False
Reactome	Signaling by Hedgehog	42	IRI_2h	0.5388	0.9025	0.3638	-0.1588	0.47	True
Reactome	Signaling by Hedgehog	42	IRI_4h	0.6028	0.9383	0.3355	-0.0217	0.6035	False
Reactome	Signaling by Hedgehog	42	IRI_24h	0.6055	0.938	0.3325	0.2369	0.7239	False
Reactome	Signaling by Hedgehog	42	IRI_48h	0.6991	0.9477	0.2486	0.2149	0.7277	False
Reactome	Signaling by Hedgehog	42	IRI_72h	0.8063	0.9226	0.1162	0.2557	0.7616	True
Reactome	Signaling by Hedgehog	42	IRI_7d	0.8241	0.9461	0.122	0.1777	0.7544	True
Reactome	Signaling by Hedgehog	42	IRI_14d	0.7673	0.9195	0.1522	0.108	0.6979	True
Reactome	Signaling by Hedgehog	42	IRI_28d	0.8527	0.9213	0.0685	0.0395	0.746	True
Reactome	Signaling by Hedgehog	42	IRI_12mo	0.7275	0.8981	0.1705	-0.0007	0.7354	False
Reactome	Signaling by Interleukins	100	cat_CKD12	0.9329	0.8978	-0.0351	0.8359	0.95	False
Reactome	Signaling by Interleukins	100	cat_CKD34	1.0	0.9322	-0.0678	1.0	1.0	False
Reactome	Signaling by Interleukins	100	cat_med_CKD12	0.8237	0.8843	0.0606	0.6496	0.8933	False
Reactome	Signaling by Interleukins	100	cat_med_CKD34	0.7915	0.8255	0.034	0.7463	0.9208	False
Reactome	Signaling by Interleukins	100	mouse_5D	0.5078	0.9471	0.4393	0.1002	0.5549	False
Reactome	Signaling by Interleukins	100	mouse_2W	0.6433	0.9631	0.3198	0.2545	0.6667	False
Reactome	Signaling by Interleukins	100	mouse_3W	0.5681	0.9396	0.3715	0.2121	0.667	False
Reactome	Signaling by Interleukins	100	IRI_2h	0.275	0.8735	0.5984	-0.0219	0.4034	False
Reactome	Signaling by Interleukins	100	IRI_4h	0.3198	0.9226	0.6028	0.0513	0.5267	False
Reactome	Signaling by Interleukins	100	IRI_24h	0.5928	0.9578	0.3649	0.2857	0.6843	False
Reactome	Signaling by Interleukins	100	IRI_48h	0.6455	0.9529	0.3074	0.2951	0.6625	False
Reactome	Signaling by Interleukins	100	IRI_72h	0.6981	0.9307	0.2327	0.3376	0.7126	False
Reactome	Signaling by Interleukins	100	IRI_7d	0.7373	0.9588	0.2216	0.2362	0.7152	True
Reactome	Signaling by Interleukins	100	IRI_14d	0.7596	0.9432	0.1836	0.1911	0.6496	True
Reactome	Signaling by Interleukins	100	IRI_28d	0.754	0.9502	0.1962	0.1991	0.6838	True
Reactome	Signaling by Interleukins	100	IRI_12mo	0.7766	0.9335	0.1569	0.0924	0.662	True
Reactome	Signaling by NOTCH	41	cat_CKD12	0.9065	0.7434	-0.163	0.7683	0.9607	False
Reactome	Signaling by NOTCH	41	cat_CKD34	1.0	0.8053	-0.1947	1.0	1.0	False
Reactome	Signaling by NOTCH	41	cat_med_CKD12	0.842	0.8048	-0.0372	0.6132	0.9292	False
Reactome	Signaling by NOTCH	41	cat_med_CKD34	0.4407	0.6473	0.2066	0.7046	0.9424	False
Reactome	Signaling by NOTCH	41	mouse_5D	-0.1033	0.8696	0.9729	-0.0554	0.6564	False
Reactome	Signaling by NOTCH	41	mouse_2W	0.1044	0.8918	0.7874	0.2149	0.7213	False
Reactome	Signaling by NOTCH	41	mouse_3W	-0.0602	0.8619	0.9221	0.1529	0.7198	False
Reactome	Signaling by NOTCH	41	IRI_2h	0.3814	0.8179	0.4365	-0.1588	0.47	False
Reactome	Signaling by NOTCH	41	IRI_4h	-0.1354	0.7975	0.9329	-0.0217	0.6035	False
Reactome	Signaling by NOTCH	41	IRI_24h	-0.132	0.8699	1.0019	0.2369	0.7239	False
Reactome	Signaling by NOTCH	41	IRI_48h	0.0225	0.8546	0.8321	0.2149	0.7277	False
Reactome	Signaling by NOTCH	41	IRI_72h	0.1296	0.7295	0.5999	0.2557	0.7616	False
Reactome	Signaling by NOTCH	41	IRI_7d	0.3943	0.8529	0.4585	0.1777	0.7544	False
Reactome	Signaling by NOTCH	41	IRI_14d	0.5593	0.8396	0.2803	0.108	0.6979	False
Reactome	Signaling by NOTCH	41	IRI_28d	0.5555	0.8064	0.2509	0.0395	0.746	False
Reactome	Signaling by NOTCH	41	IRI_12mo	0.2896	0.8365	0.5469	-0.0007	0.7354	False
Reactome	Signaling by NOTCH4	31	cat_CKD12	0.7849	0.3225	-0.4623	0.7733	0.97	False
Reactome	Signaling by NOTCH4	31	cat_CKD34	1.0	0.6015	-0.3985	1.0	1.0	False
Reactome	Signaling by NOTCH4	31	cat_med_CKD12	0.8342	0.6068	-0.2274	0.5473	0.953	False
Reactome	Signaling by NOTCH4	31	cat_med_CKD34	-0.0114	0.5849	0.5963	0.6682	0.9477	False
Reactome	Signaling by NOTCH4	31	mouse_5D	-0.6245	0.7555	1.38	-0.11	0.7222	False
Reactome	Signaling by NOTCH4	31	mouse_2W	-0.4601	0.7706	1.2306	0.112	0.7656	False
Reactome	Signaling by NOTCH4	31	mouse_3W	-0.5514	0.7527	1.3042	0.0825	0.7801	False
Reactome	Signaling by NOTCH4	31	IRI_2h	0.4938	0.721	0.2272	-0.1979	0.5625	False
Reactome	Signaling by NOTCH4	31	IRI_4h	0.2505	0.6727	0.4222	-0.1049	0.68	False
Reactome	Signaling by NOTCH4	31	IRI_24h	-0.5604	0.7635	1.3239	0.1401	0.7889	False
Reactome	Signaling by NOTCH4	31	IRI_48h	-0.5149	0.7495	1.2643	0.1794	0.776	False
Reactome	Signaling by NOTCH4	31	IRI_72h	-0.2002	0.6347	0.8349	0.2199	0.8135	False
Reactome	Signaling by NOTCH4	31	IRI_7d	-0.1546	0.728	0.8826	0.1642	0.8143	False
Reactome	Signaling by NOTCH4	31	IRI_14d	0.4189	0.7212	0.3023	0.1012	0.781	False
Reactome	Signaling by NOTCH4	31	IRI_28d	0.3452	0.619	0.2739	0.0234	0.7997	False
Reactome	Signaling by NOTCH4	31	IRI_12mo	-0.4786	0.7079	1.1865	-0.0106	0.7887	False
Reactome	Signaling by Nuclear Receptors	37	cat_CKD12	0.9035	0.7135	-0.1901	0.7733	0.97	False
Reactome	Signaling by Nuclear Receptors	37	cat_CKD34	1.0	0.834	-0.166	1.0	1.0	False
Reactome	Signaling by Nuclear Receptors	37	cat_med_CKD12	0.6128	0.8824	0.2696	0.5473	0.953	False
Reactome	Signaling by Nuclear Receptors	37	cat_med_CKD34	0.8036	0.7251	-0.0785	0.6682	0.9477	False
Reactome	Signaling by Nuclear Receptors	37	mouse_5D	0.2736	0.89	0.6165	-0.11	0.7222	False
Reactome	Signaling by Nuclear Receptors	37	mouse_2W	0.1745	0.909	0.7345	0.112	0.7656	False
Reactome	Signaling by Nuclear Receptors	37	mouse_3W	0.1511	0.8678	0.7167	0.0825	0.7801	False
Reactome	Signaling by Nuclear Receptors	37	IRI_2h	0.0579	0.8575	0.7996	-0.1979	0.5625	False
Reactome	Signaling by Nuclear Receptors	37	IRI_4h	-0.0046	0.878	0.8826	-0.1049	0.68	False
Reactome	Signaling by Nuclear Receptors	37	IRI_24h	0.0662	0.9008	0.8346	0.1401	0.7889	False
Reactome	Signaling by Nuclear Receptors	37	IRI_48h	0.223	0.8985	0.6754	0.1794	0.776	False
Reactome	Signaling by Nuclear Receptors	37	IRI_72h	0.3364	0.8585	0.5221	0.2199	0.8135	False
Reactome	Signaling by Nuclear Receptors	37	IRI_7d	0.1843	0.9052	0.7209	0.1642	0.8143	False
Reactome	Signaling by Nuclear Receptors	37	IRI_14d	0.1476	0.8894	0.7418	0.1012	0.781	False
Reactome	Signaling by Nuclear Receptors	37	IRI_28d	0.1836	0.8822	0.6986	0.0234	0.7997	False
Reactome	Signaling by Nuclear Receptors	37	IRI_12mo	-0.0276	0.879	0.9066	-0.0106	0.7887	False
Reactome	Signaling by ROBO Receptors	112	cat_CKD12	0.8518	0.6355	-0.2163	0.8359	0.95	False
Reactome	Signaling by ROBO Receptors	112	cat_CKD34	1.0	0.6991	-0.3009	1.0	1.0	False
Reactome	Signaling by ROBO Receptors	112	cat_med_CKD12	0.6995	0.5163	-0.1832	0.6496	0.8933	False
Reactome	Signaling by ROBO Receptors	112	cat_med_CKD34	0.7292	0.7472	0.018	0.7463	0.9208	False
Reactome	Signaling by ROBO Receptors	112	mouse_5D	0.3737	0.8021	0.4284	0.1002	0.5549	False
Reactome	Signaling by ROBO Receptors	112	mouse_2W	0.5562	0.8322	0.276	0.2545	0.6667	False
Reactome	Signaling by ROBO Receptors	112	mouse_3W	0.5108	0.8233	0.3126	0.2121	0.667	False
Reactome	Signaling by ROBO Receptors	112	IRI_2h	0.3143	0.7198	0.4054	-0.0219	0.4034	False
Reactome	Signaling by ROBO Receptors	112	IRI_4h	0.4096	0.7285	0.3189	0.0513	0.5267	False
Reactome	Signaling by ROBO Receptors	112	IRI_24h	0.5724	0.8315	0.259	0.2857	0.6843	False
Reactome	Signaling by ROBO Receptors	112	IRI_48h	0.5942	0.8306	0.2364	0.2951	0.6625	False
Reactome	Signaling by ROBO Receptors	112	IRI_72h	0.6049	0.8181	0.2133	0.3376	0.7126	False
Reactome	Signaling by ROBO Receptors	112	IRI_7d	0.6701	0.8304	0.1603	0.2362	0.7152	False
Reactome	Signaling by ROBO Receptors	112	IRI_14d	0.6689	0.7922	0.1233	0.1911	0.6496	True
Reactome	Signaling by ROBO Receptors	112	IRI_28d	0.6759	0.7819	0.106	0.1991	0.6838	False
Reactome	Signaling by ROBO Receptors	112	IRI_12mo	0.6172	0.8172	0.1999	0.0924	0.662	False
Reactome	Signaling by Receptor Tyrosine Kinases	98	cat_CKD12	0.9455	0.9064	-0.0391	0.8359	0.95	False
Reactome	Signaling by Receptor Tyrosine Kinases	98	cat_CKD34	1.0	0.9526	-0.0474	1.0	1.0	False
Reactome	Signaling by Receptor Tyrosine Kinases	98	cat_med_CKD12	0.8453	0.8527	0.0074	0.6496	0.8933	False
Reactome	Signaling by Receptor Tyrosine Kinases	98	cat_med_CKD34	0.8459	0.8522	0.0064	0.7463	0.9208	False
Reactome	Signaling by Receptor Tyrosine Kinases	98	mouse_5D	0.64	0.9632	0.3231	0.1002	0.5549	True
Reactome	Signaling by Receptor Tyrosine Kinases	98	mouse_2W	0.6791	0.9741	0.295	0.2545	0.6667	True
Reactome	Signaling by Receptor Tyrosine Kinases	98	mouse_3W	0.6671	0.9438	0.2767	0.2121	0.667	True
Reactome	Signaling by Receptor Tyrosine Kinases	98	IRI_2h	0.4036	0.8855	0.482	-0.0219	0.4034	True
Reactome	Signaling by Receptor Tyrosine Kinases	98	IRI_4h	0.4029	0.9392	0.5363	0.0513	0.5267	False
Reactome	Signaling by Receptor Tyrosine Kinases	98	IRI_24h	0.7381	0.9705	0.2324	0.2857	0.6843	True
Reactome	Signaling by Receptor Tyrosine Kinases	98	IRI_48h	0.7813	0.9656	0.1842	0.2951	0.6625	True
Reactome	Signaling by Receptor Tyrosine Kinases	98	IRI_72h	0.7892	0.9474	0.1582	0.3376	0.7126	True
Reactome	Signaling by Receptor Tyrosine Kinases	98	IRI_7d	0.8055	0.9716	0.1661	0.2362	0.7152	True
Reactome	Signaling by Receptor Tyrosine Kinases	98	IRI_14d	0.774	0.96	0.1859	0.1911	0.6496	True
Reactome	Signaling by Receptor Tyrosine Kinases	98	IRI_28d	0.8249	0.9595	0.1346	0.1991	0.6838	True
Reactome	Signaling by Receptor Tyrosine Kinases	98	IRI_12mo	0.7978	0.9456	0.1478	0.0924	0.662	True
Reactome	Signaling by Rho GTPases	166	cat_CKD12	0.9202	0.8588	-0.0613	0.8652	0.9404	False
Reactome	Signaling by Rho GTPases	166	cat_CKD34	1.0	0.9043	-0.0957	1.0	1.0	False
Reactome	Signaling by Rho GTPases	166	cat_med_CKD12	0.8579	0.8626	0.0047	0.7135	0.8695	False
Reactome	Signaling by Rho GTPases	166	cat_med_CKD34	0.7783	0.7784	0.0001	0.7846	0.9061	False
Reactome	Signaling by Rho GTPases	166	mouse_5D	0.4946	0.937	0.4424	0.1916	0.489	True
Reactome	Signaling by Rho GTPases	166	mouse_2W	0.5382	0.9488	0.4106	0.3654	0.6166	False
Reactome	Signaling by Rho GTPases	166	mouse_3W	0.5685	0.9102	0.3416	0.3504	0.6197	False
Reactome	Signaling by Rho GTPases	166	IRI_2h	0.3767	0.8519	0.4752	0.0293	0.3629	True
Reactome	Signaling by Rho GTPases	166	IRI_4h	0.3817	0.9201	0.5383	0.146	0.4698	False
Reactome	Signaling by Rho GTPases	166	IRI_24h	0.5842	0.944	0.3598	0.3938	0.6523	False
Reactome	Signaling by Rho GTPases	166	IRI_48h	0.642	0.9374	0.2955	0.3897	0.6338	True
Reactome	Signaling by Rho GTPases	166	IRI_72h	0.6555	0.9095	0.254	0.4302	0.6623	False
Reactome	Signaling by Rho GTPases	166	IRI_7d	0.667	0.9413	0.2743	0.3702	0.6376	True
Reactome	Signaling by Rho GTPases	166	IRI_14d	0.6215	0.9211	0.2997	0.3168	0.6087	True
Reactome	Signaling by Rho GTPases	166	IRI_28d	0.6303	0.9177	0.2875	0.3123	0.6238	True
Reactome	Signaling by Rho GTPases	166	IRI_12mo	0.6437	0.8811	0.2374	0.2013	0.6021	True
Reactome	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	170	cat_CKD12	0.9198	0.8587	-0.0611	0.8652	0.9404	False
Reactome	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	170	cat_CKD34	1.0	0.9045	-0.0955	1.0	1.0	False
Reactome	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	170	cat_med_CKD12	0.8584	0.8623	0.0039	0.7135	0.8695	False
Reactome	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	170	cat_med_CKD34	0.7789	0.7775	-0.0014	0.7846	0.9061	False
Reactome	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	170	mouse_5D	0.4904	0.937	0.4466	0.1916	0.489	True
Reactome	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	170	mouse_2W	0.5331	0.9489	0.4158	0.3654	0.6166	False
Reactome	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	170	mouse_3W	0.5623	0.9102	0.3479	0.3504	0.6197	False
Reactome	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	170	IRI_2h	0.371	0.852	0.481	0.0293	0.3629	True
Reactome	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	170	IRI_4h	0.3812	0.9195	0.5383	0.146	0.4698	False
Reactome	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	170	IRI_24h	0.5803	0.944	0.3637	0.3938	0.6523	False
Reactome	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	170	IRI_48h	0.639	0.9374	0.2984	0.3897	0.6338	True
Reactome	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	170	IRI_72h	0.6512	0.9093	0.2581	0.4302	0.6623	False
Reactome	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	170	IRI_7d	0.6603	0.9413	0.281	0.3702	0.6376	True
Reactome	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	170	IRI_14d	0.6138	0.9211	0.3073	0.3168	0.6087	True
Reactome	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	170	IRI_28d	0.6237	0.9178	0.2941	0.3123	0.6238	False
Reactome	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	170	IRI_12mo	0.6384	0.8795	0.2411	0.2013	0.6021	True
Reactome	Signaling by WNT	63	cat_CKD12	0.9036	0.7689	-0.1346	0.7683	0.9607	False
Reactome	Signaling by WNT	63	cat_CKD34	1.0	0.8745	-0.1255	1.0	1.0	True
Reactome	Signaling by WNT	63	cat_med_CKD12	0.7786	0.7699	-0.0087	0.6132	0.9292	False
Reactome	Signaling by WNT	63	cat_med_CKD34	0.56	0.7342	0.1742	0.7046	0.9424	False
Reactome	Signaling by WNT	63	mouse_5D	-0.225	0.9181	1.1431	-0.0554	0.6564	False
Reactome	Signaling by WNT	63	mouse_2W	-0.1045	0.9313	1.0358	0.2149	0.7213	False
Reactome	Signaling by WNT	63	mouse_3W	-0.1224	0.899	1.0213	0.1529	0.7198	False
Reactome	Signaling by WNT	63	IRI_2h	0.1962	0.8509	0.6547	-0.1588	0.47	False
Reactome	Signaling by WNT	63	IRI_4h	-0.0414	0.8295	0.8709	-0.0217	0.6035	False
Reactome	Signaling by WNT	63	IRI_24h	-0.023	0.9234	0.9464	0.2369	0.7239	False
Reactome	Signaling by WNT	63	IRI_48h	-0.0546	0.9057	0.9603	0.2149	0.7277	False
Reactome	Signaling by WNT	63	IRI_72h	0.0307	0.8075	0.7768	0.2557	0.7616	False
Reactome	Signaling by WNT	63	IRI_7d	0.1102	0.9146	0.8044	0.1777	0.7544	False
Reactome	Signaling by WNT	63	IRI_14d	0.2021	0.8646	0.6625	0.108	0.6979	False
Reactome	Signaling by WNT	63	IRI_28d	0.1845	0.7862	0.6017	0.0395	0.746	False
Reactome	Signaling by WNT	63	IRI_12mo	0.1885	0.7779	0.5894	-0.0007	0.7354	False
Reactome	Signaling by the B Cell Receptor (BCR)	37	cat_CKD12	0.936	0.7607	-0.1753	0.7733	0.97	False
Reactome	Signaling by the B Cell Receptor (BCR)	37	cat_CKD34	1.0	0.8073	-0.1927	1.0	1.0	False
