feature,lfc_early,p_early,q_early,lfc_late,p_late,q_late,lfc_prog,p_prog,prog_sign_stable,class,ratio_early_late
ACOX1,-0.31116117326696546,0.11313183747599719,0.3208292278074433,-0.5613263404560387,0.028842323739846826,0.1844724577026567,-0.2501651671890732,0.2393251323211061,True,other,0.5543320361808937
ACOX2,-3.221676301684802,0.013601491503144856,0.1292184012311839,-1.104135200247236,0.4130084879364673,0.6348570867223163,2.117541101437566,0.13147000652298566,True,other,2.9178277270423134
ACOX3,-2.009675522651394,0.0009751980479515115,0.0978265288346964,-1.4396862657319414,0.036091365864422235,0.20109740242778626,0.5699892569194525,0.19356645030774008,True,other,1.39591213064026
ACP1,-0.4576304696171585,0.06398238049857906,0.23911827766257746,-0.37571443199628174,0.19407453753944096,0.4405852735486461,0.08191603762087674,0.6787267757099663,True,other,1.2180273916698718
ACP2,0.03721211266786639,0.8259053582747714,0.9154274070553895,-0.06442830260894361,0.7705603266265886,0.8800227787708054,-0.10164041527681,0.6578021196501008,False,other,-0.5775740033651111
ACP3,0.5844559085463912,0.024315432299150418,0.15843948139612865,0.9153921399413574,0.060849644647970456,0.25454315150835155,0.3309362313949662,0.44843848942719755,False,other,0.6384759962914179
ACP5,1.0230778121808441,0.02698099955972648,0.16333248760662025,1.5094349087746366,0.00873021170492203,0.11441876385607887,0.48635709659379245,0.410541652174627,True,other,0.6777886255535069
ACP6,-1.0106150546050174,0.0234822738710303,0.15610400566765378,-0.33309364716355416,0.4851232089373686,0.6900529047410948,0.6775214074414633,0.11264972622553286,True,other,3.0340268066079017
ACRBP,0.7395076923624412,0.00886084866093188,0.12076459862221395,1.209435986238182,0.0037058748902596868,0.081266650435436,0.46992829387574087,0.07865713605714354,True,other,0.6114483947700272
ACSBG1,-3.60635081715795,0.024246935836831858,0.15819571342774014,-1.355508899235577,0.4806855236825457,0.6875624077754582,2.250841917922373,0.2424784662500668,True,other,2.6605143051378772
ACSF2,-0.347539978529813,0.3197749528826971,0.5610321727364982,0.37949373279646004,0.37450733116389223,0.6045090089041232,0.727033711326273,0.01678893794238023,True,other,-0.9157989934875016
ACSF3,-0.8944021478954367,0.05859643298136392,0.22907178179343937,-0.2319666612404454,0.6399010701209722,0.7957950862671104,0.6624354866549913,0.043089841324431374,True,other,3.8557357471655926
ACSL1,-2.0620285095525253,0.0041577313582766735,0.10840706916256056,-1.6118275244371425,0.03405793841125503,0.19563753586811689,0.45020098511538276,0.4426647545092143,True,other,1.279310892939736
ACSL3,-0.22175042409967904,0.5607580583984104,0.754082029205367,-0.6600389578300065,0.09712309785657086,0.31599657948854015,-0.4382885337303275,0.2285619058493513,True,other,0.33596566001001266
ACSL4,-1.1911611937958257,0.03369992957384632,0.17579005985030685,0.04028440092955954,0.9590721784748819,0.9810876454255869,1.2314455947253853,0.10176012483148059,True,other,-29.568795025118167
ACSL5,-2.4972954837943986,0.001361132937160777,0.0978265288346964,-1.8349766362404338,0.03301847716191591,0.194087942721729,0.6623188475539648,0.38367563746823286,True,other,1.3609412972750146
ACSM3,-2.999018233226902,0.009288014986115669,0.12109318940480608,-2.8975637926217264,0.007223939290713885,0.10492285242166567,0.10145444060517583,0.9042285383559328,False,other,1.0350137038789333
