gene,rho_time,amplitude,group,is_monotonic
Gm10051,-0.19999999999999998,0.7920710082765732,non_monotonic,False
Gatsl2,0.11666666666666665,0.6637590155981394,non_monotonic,False
Wbscr16,0.26666666666666666,0.4663336850423363,non_monotonic,False
Gtf2ird2,0.38333333333333336,0.7342440213451467,non_monotonic,False
Ncf1,0.6666666666666667,2.387931368954331,non_monotonic,False
Gtf2i,0.25,1.0458829707407267,non_monotonic,False
Gtf2ird1,0.08333333333333334,0.6762288845137747,non_monotonic,False
Clip2,-0.11666666666666665,0.6773823301938879,non_monotonic,False
Rfc2,-0.21666666666666667,0.4001170032499157,non_monotonic,False
Lat2,0.8499999999999999,1.870571078112208,monotonic_up,True
Eif4h,0.19999999999999998,0.473612506974181,non_monotonic,False
Limk1,0.35,1.1961419137226517,non_monotonic,False
Eln,0.15,1.9554852131045481,non_monotonic,False
Wbscr27,0.45,1.0318606768572622,non_monotonic,False
Cldn4,-0.5499999999999999,2.730363476501145,non_monotonic,False
Cldn3,0.13333333333333333,2.1808712666523555,non_monotonic,False
Abhd11,-0.5166666666666667,0.5814886872546747,non_monotonic,False
Abhd11os,0.43333333333333335,1.082136793116086,non_monotonic,False
Stx1a,0.2833333333333333,1.164295210928898,non_monotonic,False
Wbscr22,-0.2833333333333333,0.5691165198769994,non_monotonic,False
Gm25492,-0.35,0.5234030167312647,non_monotonic,False
Dnajc30,-0.09999999999999999,0.5627950826841532,non_monotonic,False
Vps37d,0.09999999999999999,1.445230803688542,non_monotonic,False
Mlxipl,-0.5499999999999999,1.1150288597391702,non_monotonic,False
Tbl2,0.2833333333333333,0.6535659566757164,non_monotonic,False
Bcl7b,-0.08333333333333334,0.4327041149185824,non_monotonic,False
Baz1b,0.5166666666666667,1.0296515243612627,non_monotonic,False
Nsun5,-0.016666666666666666,0.7719833466203259,non_monotonic,False
Pom121,-0.5666666666666667,0.6349902267426208,non_monotonic,False
Hip1,0.6,1.7102484861212208,non_monotonic,False
Rhbdd2,0.0,0.8782277199974478,non_monotonic,False
Por,-0.5,0.6917802118345087,non_monotonic,False
Tmem120a,-0.7666666666666667,0.6024756859713483,monotonic_down,True
Mdh2,-0.5833333333333334,0.6106424251637588,non_monotonic,False
Hspb1,-0.8333333333333333,4.182625492479367,monotonic_down,True
Ywhag,0.26666666666666666,0.7753250415126232,non_monotonic,False
Dtx2,0.31666666666666665,0.5098001918546464,non_monotonic,False
Upk3b,-0.18333333333333335,1.2862568329313357,non_monotonic,False
Upk3bl,-0.016666666666666666,1.8010382805410194,non_monotonic,False
Rasa4,0.7999999999999999,1.4178587090507817,monotonic_up,True
Polr2j,0.19999999999999998,0.482713183822689,non_monotonic,False
Lrwd1,0.16666666666666669,1.1385344545999,non_monotonic,False
Alkbh4,0.33333333333333337,0.7482865202783486,non_monotonic,False
Orai2,0.8499999999999999,1.5826151380368239,monotonic_up,True
Prkrip1,0.09999999999999999,0.29787059185055753,non_monotonic,False
Sh2b2,0.5666666666666667,0.9375334935867233,non_monotonic,False
Cux1,0.19999999999999998,0.457485443644968,non_monotonic,False
Col26a1,0.06666666666666667,0.9897437944617323,non_monotonic,False
Ift22,0.26666666666666666,0.7611683048325348,non_monotonic,False
