feature,lfc_early,p_early,q_early,lfc_late,p_late,q_late,lfc_prog,p_prog,prog_sign_stable,class,ratio_early_late
ABLIM3,-0.3957562703811064,0.04063607135629359,0.3563369603919813,0.26436860019382635,0.3782405468234097,0.5448289477824316,0.6601248705749327,0.02886073943091438,True,other,-1.4969866697139937
ABR,0.11547661561138689,0.639258217982542,0.8383921377489579,0.11413518665703926,0.6328621385967759,0.7595642194524007,-0.0013414289543476343,0.9947953691252602,False,other,1.0117529834018535
ABRACL,-0.31034894831122806,0.27087516432434305,0.6059061884462181,-0.4327323450641334,0.12170619660833767,0.24834094998727238,-0.12238339675290533,0.597584632816073,True,other,0.717184541093716
ABRAXAS1,-0.07066033862575072,0.711143701527441,0.8730947349411786,0.10802855336661343,0.4716205817514195,0.6274881602803666,0.17868889199236415,0.3438118477923341,True,other,-0.6540894645321477
ABRAXAS2,-0.017891235432404784,0.9057282466781545,0.9616538554056183,-0.03411894486184508,0.8072624880954544,0.8802028528301058,-0.016227709429440296,0.9026497696142615,False,other,0.5243783330595431
ABT1,0.02044829889694455,0.9067798029020736,0.9622308233513248,-0.06608574312893367,0.6395917341444455,0.764029975284538,-0.08653404202587822,0.5781707988357909,True,other,-0.3094207302329914
ABTB1,0.11402243165357184,0.5973297332559482,0.8155144312449855,-0.010888723702792369,0.9610693810982794,0.9772830533589054,-0.12491115535636421,0.5278964694058665,True,other,-10.471606660781672
ABTB2,-0.25113028637951107,0.34691004366635547,0.6591421361471992,-0.31691411737368647,0.2735411888300321,0.43856074254968647,-0.0657838309941754,0.7851587221934305,False,other,0.7924237912172054
ACAA1,-0.34166391354774817,0.28824650374963273,0.6191338877193455,-0.8437473370106119,0.021848090878282392,0.07715075261424241,-0.5020834234628637,0.07388104797903704,True,other,0.40493628668300147
ACAA2,-0.22717358487836137,0.6344380708052477,0.8358207091598138,-0.44598645777818113,0.3120721724042996,0.47922770803372877,-0.21881287289981977,0.5955870690621918,True,other,0.5093732800993477
ACACA,-0.24759923064356837,0.5626641058019145,0.7941673845889502,-0.23944223703879164,0.5177401626360285,0.668762425287619,0.00815699360477673,0.9813646873659465,False,other,1.0340666446557432
ACACB,0.2269311933050071,0.7059909789082055,0.8705076786163443,-0.3195950106790928,0.6351372950964573,0.7613907480744031,-0.5465262039840999,0.40665789444433276,True,other,-0.710058623327102
ACAD10,-0.13042460959534363,0.7456166543806257,0.8905192918016477,-0.41418509592475505,0.1731856477633733,0.31811972101582725,-0.2837604863294114,0.4206731262383211,True,other,0.3148945021890354
ACAD11,-0.5754723048713029,0.13710934383710643,0.4909277149159067,-1.0248381261437025,0.0033590748914359594,0.025367211131786315,-0.44936582127239966,0.24335646359240143,True,early_onset,0.5615250742443693
ACAD8,-0.5389471880992156,0.03062516613568169,0.32903591616272476,-0.8774392582730979,0.0008829939824049518,0.012800455348758483,-0.3384920701738823,0.13342510668230034,True,early_onset,0.6142273473834828
ACAD9,-0.5535743117750442,0.1941498838948377,0.5457740937322131,-1.0406875291733746,0.006109956121960913,0.03523400277563223,-0.48711321739833036,0.2006755960638633,True,early_onset,0.5319313398660136
ACADL,-0.12703202470091934,0.7107360988003109,0.8730188243514075,0.92590708867646,0.0372197802754043,0.11003951042000386,1.0529391133773793,0.012194449356315666,True,other,-0.13719737785192418
ACADM,-0.9403534199094992,0.0686807807971821,0.40887873003629344,-1.60385608771219,0.000306155022840202,0.00855046428393363,-0.6635026678026907,0.1844477492249107,True,early_onset,0.5863078533753363
ACADS,-0.3289384040497261,0.24646289597964097,0.585948903200813,-0.6681629612667583,0.01068538659695509,0.04900784788291634,-0.33922455721703226,0.17010090825738172,True,other,0.4923026613538972
ACADSB,-0.7819210869502244,0.16088678831640116,0.5125707584027679,-1.6889897288087976,0.0014260365077489472,0.01612166198200657,-0.9070686418585732,0.09362786791631167,True,other,0.4629519490930794
ACADVL,-0.4990618832283271,0.2330860509727671,0.5771877675324233,-0.9939022293056219,0.013235722255442782,0.05621193059929989,-0.49484034607729477,0.21300190445926756,True,other,0.5021237185240955
ACAP1,0.9071527227938345,0.0386694452809555,0.35204532846225656,0.7207778989318072,0.10002304354690829,0.21655696536974614,-0.1863748238620273,0.7033822301537833,False,other,1.2585745541563285
ACAP2,-0.11986007980473001,0.620583563932347,0.8280565277303107,0.03640670010179026,0.8083247989008072,0.8812113110642148,0.15626677990652027,0.4915359371644358,True,other,-3.2922533344030276
